Datum,Tijd (UTC),Temperatuur,Vochtigheid,Luchtdruk,Neerslagintensiteit,Neerslagsom,Windrichting,Windsnelheid,Rukwind,Luchtdruk_Zeeniveau,Globe Temperatuur,Vlinder
2020-07-03,10:20:00,10.5,0,101917,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,10:25:00,10.5,0,101924,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,10:30:00,10.5,0,101924,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,10:35:00,10.5,0,101924,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,10:40:00,10.5,0,101924,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,10:45:00,10.5,0,101924,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,10:50:00,10.5,0,101933,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,10:55:00,10.5,0,101931,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:00:00,10.5,0,101931,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:05:00,10.5,0,101931,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:10:00,10.5,0,101931,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:15:00,10.5,0,101931,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:20:00,10.5,0,101931,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:25:00,10.5,0,101941,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:30:00,10.5,0,101942,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:35:00,10.5,0,101939,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:40:00,10.5,0,101939,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:45:00,10.5,0,101948,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:50:00,10.5,0,101942,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,11:55:00,10.5,0,101942,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,12:00:00,10.5,0,101932,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,12:05:00,10.5,0,101925,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-03,12:10:00,10.5,63,101912,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:15:00,10.5,63,101911,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:20:00,10.5,63,101911,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:25:00,10.5,63,101902,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:30:00,10.5,63,101905,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:35:00,10.5,63,101897,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:40:00,10.5,63,101899,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:45:00,10.5,63,101898,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:50:00,10.5,63,101900,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,12:55:00,10.5,63,101895,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,13:00:00,10.5,63,101887,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,13:05:00,10.5,63,101889,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,13:10:00,10.5,63,101894,0.0,0.0,5,21.6,0.0,0,,vlinder16
2020-07-03,13:15:00,20.3,57,101885,0.0,0.0,235,17.5,27.4,0,,vlinder16
2020-07-03,13:20:00,20.3,57,101885,0.0,0.0,235,17.5,27.4,0,,vlinder16
2020-07-03,13:25:00,20.3,57,101905,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,13:30:00,20.3,57,101901,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,13:35:00,20.3,57,101908,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,13:40:00,20.3,57,101906,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,13:45:00,20.3,57,101912,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,13:50:00,20.3,57,101896,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,13:55:00,20.3,57,101904,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,14:00:00,20.3,57,101898,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,14:05:00,20.3,57,101909,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,14:10:00,20.3,57,101909,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,14:15:00,20.3,57,101910,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,14:20:00,20.3,57,101910,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-03,14:25:00,20.7,55,101903,0.0,0.0,245,18.6,25.7,0,,vlinder16
2020-07-03,14:30:00,20.7,55,101883,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,14:35:00,20.7,55,101884,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,14:40:00,20.7,55,101887,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,14:45:00,20.7,55,101862,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,14:50:00,20.7,55,101883,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,14:55:00,20.7,55,101879,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:00:00,20.7,55,101882,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:05:00,20.7,55,101879,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:10:00,20.7,55,101843,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:15:00,20.7,55,101869,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:20:00,20.7,55,101869,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:25:00,20.7,55,101868,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:30:00,20.7,55,101863,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:35:00,20.7,55,101874,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:40:00,20.7,55,101867,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:45:00,20.7,55,101881,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:50:00,20.7,55,101884,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,15:55:00,20.7,55,101877,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:00:00,20.7,55,101883,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:05:00,20.7,55,101886,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:10:00,20.7,55,101880,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:15:00,20.7,55,101851,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:20:00,20.7,55,101851,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:25:00,20.7,55,101854,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:30:00,20.7,55,101861,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:35:00,20.7,55,101861,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:40:00,20.7,55,101842,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:45:00,20.7,55,101853,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:50:00,20.7,55,101844,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,16:55:00,20.7,55,101846,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,17:00:00,20.7,55,101839,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,17:05:00,20.7,55,101863,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,17:10:00,20.7,55,101855,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,17:15:00,20.7,55,101855,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,17:20:00,20.7,55,101855,0.0,0.0,5,18.6,0.0,0,,vlinder16
2020-07-03,17:25:00,19.9,55,101862,0.0,0.0,225,21.5,35.4,0,,vlinder16
2020-07-03,17:30:00,19.9,55,101876,0.0,0.0,5,21.5,0.0,0,,vlinder16
2020-07-03,17:35:00,20.0,53,101875,0.0,0.0,245,16.1,29.0,0,,vlinder16
2020-07-03,17:40:00,20.0,53,101863,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,17:45:00,20.0,53,101873,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,17:50:00,20.0,53,101883,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,17:55:00,20.0,53,101883,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,18:00:00,20.0,53,101882,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,18:05:00,20.0,53,101891,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,18:10:00,20.0,53,101900,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,18:15:00,20.0,53,101900,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,18:20:00,20.0,53,101900,0.0,0.0,5,16.1,0.0,0,,vlinder16
2020-07-03,18:25:00,19.6,54,101917,0.0,0.0,245,18.4,32.2,0,,vlinder16
2020-07-03,18:30:00,19.6,54,101908,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,18:35:00,19.6,54,101908,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,18:40:00,19.6,54,101906,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,18:45:00,19.6,54,101911,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,18:50:00,19.6,54,101917,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,18:55:00,19.6,54,101910,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,19:00:00,19.6,54,101909,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,19:05:00,19.6,54,101914,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,19:10:00,19.6,54,101902,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,19:15:00,19.6,54,101902,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,19:20:00,19.6,54,101902,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,19:25:00,19.6,54,101902,0.0,0.0,5,18.4,0.0,0,,vlinder16
2020-07-03,19:30:00,13.4,54,101881,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,19:35:00,13.4,54,101884,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,19:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,19:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,19:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,19:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,20:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,21:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,22:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-03,23:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,00:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,01:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,02:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,03:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,04:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,05:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,06:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,07:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,08:55:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:00:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:05:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:10:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:15:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:20:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:25:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:30:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:35:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:40:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:45:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
2020-07-04,09:50:00,13.4,54,101893,0.0,0.0,5,12.6,0.0,0,,vlinder16
